"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","430","201504191400","5","3","0"
"N_MN008","430","201504191500","4","3","0"
"N_MN008","430","201504191600","5","3","0"
"N_MN008","430","201504191700","3","3","0"
"N_MN008","430","201504191800","5","3","0"
"N_MN008","430","201504191900","5","3","0"
"N_MN008","430","201504192000","6","3","0"
"N_MN008","430","201504192100","2","3","0"
"N_MN008","430","201504192200","2","3","0"
"N_MN008","430","201504192300","1","3","0"
"N_MN008","430","201504200000","1","3","0"
"N_MN008","430","201504200100","1","3","0"
"N_MN008","430","201504200200","1","3","0"
"N_MN008","430","201504200300","0","3","0"
"N_MN008","430","201504200400","0","3","0"
"N_MN008","430","201504200500","0","3","0"
"N_MN008","430","201504200600","0","3","0"
"N_MN008","430","201504200700","0","3","0"
"N_MN008","430","201504200800","0","3","0"
"N_MN008","430","201504200900","0","3","0"
"N_MN008","430","201504201000","1","3","0"
"N_MN008","430","201504201100","2","3","0"
"N_MN008","430","201504201200","4","3","0"
"N_MN008","430","201504201300","5","3","0"
"N_MN008","430","201504201400","6","3","0"
"N_MN008","430","201504201500","7","3","0"
"N_MN008","430","201504201600","7","3","0"
"N_MN008","430","201504201700","7","3","0"
"N_MN008","430","201504201800","7","3","0"
"N_MN008","430","201504201900","7","3","0"
"N_MN008","430","201504202000","6","3","0"
"N_MN008","430","201504202100","7","3","0"
"N_MN008","430","201504202200","4","3","0"
"N_MN008","430","201504202300","1","3","0"
"N_MN008","430","201504210000","0","3","0"
"N_MN008","430","201504210100","0","3","0"
"N_MN008","430","201504210200","0","3","0"
"N_MN008","430","201504210300","0","3","0"
"N_MN008","430","201504210400","1","3","0"
"N_MN008","430","201504210500","1","3","0"
"N_MN008","430","201504210600","2","3","0"
"N_MN008","430","201504210700","2","3","0"
"N_MN008","430","201504210800","1","3","0"
"N_MN008","430","201504210900","2","3","0"
"N_MN008","430","201504211000","3","3","0"
"N_MN008","430","201504211100","3","3","0"
"N_MN008","430","201504211200","2","3","0"
"N_MN008","430","201504211300","2","3","0"
"N_MN008","430","201504211400","2","3","0"
"N_MN008","430","201504211500","1","3","0"
"N_MN008","430","201504211600","3","3","0"
"N_MN008","430","201504211700","2","3","0"
"N_MN008","430","201504211800","1","3","0"
"N_MN008","430","201504211900","1","3","0"
"N_MN008","430","201504212000","0","3","0"
"N_MN008","430","201504212100","0","3","0"
"N_MN008","430","201504212200","0","3","0"
"N_MN008","430","201504212300","0","3","0"
"N_MN008","430","201504220000","0","3","0"
"N_MN008","430","201504220100","4","3","0"
"N_MN008","430","201504220200","7","3","0"
"N_MN008","430","201504220300","7","3","0"
"N_MN008","430","201504220400","7","3","0"
"N_MN008","430","201504220500","7","3","0"
"N_MN008","430","201504220600","7","3","0"
"N_MN008","430","201504220700","5","3","0"
"N_MN008","430","201504220800","4","3","0"
"N_MN008","430","201504220900","6","3","0"
"N_MN008","430","201504221000","6","3","0"
"N_MN008","430","201504221100","7","3","0"
"N_MN008","430","201504221200","4","3","0"
"N_MN008","430","201504221300","7","3","0"
"N_MN008","430","201504221400","5","3","0"
"N_MN008","430","201504221500","6","3","0"
"N_MN008","430","201504221600","6","3","0"
"N_MN008","430","201504221700","5","3","0"
"N_MN008","430","201504221800","4","3","0"
"N_MN008","430","201504221900","3","3","0"
"N_MN008","430","201504222000","2","3","0"
"N_MN008","430","201504222100","0","3","0"
"N_MN008","430","201504222200","0","3","0"
"N_MN008","430","201504222300","0","3","0"
"N_MN008","430","201504230000","2","3","0"
"N_MN008","430","201504230100","1","3","0"
"N_MN008","430","201504230200","0","3","0"
"N_MN008","430","201504230300","1","3","0"
"N_MN008","430","201504230400","2","3","0"
"N_MN008","430","201504230500","2","3","0"
"N_MN008","430","201504230600","1","3","0"
"N_MN008","430","201504230700","1","3","0"
"N_MN008","430","201504230800","2","3","0"
"N_MN008","430","201504230900","3","3","0"
"N_MN008","430","201504231000","2","3","0"
"N_MN008","430","201504231100","2","3","0"
"N_MN008","430","201504231200","1","3","0"
"N_MN008","430","201504231300","1","3","0"
"N_MN008","430","201504231400","1","3","0"
"N_MN008","430","201504231500","1","3","0"
"N_MN008","430","201504231600","1","3","0"
"N_MN008","430","201504231700","1","3","0"
"N_MN008","430","201504231800","1","3","0"
"N_MN008","430","201504231900","1","3","0"
"N_MN008","430","201504232000","0","3","0"
"N_MN008","430","201504232100","0","3","0"
"N_MN008","430","201504232200","0","3","0"
"N_MN008","430","201504232300","0","3","0"
"N_MN008","430","201504240000","0","3","0"
"N_MN008","430","201504240100","0","3","0"
"N_MN008","430","201504240200","0","3","0"
"N_MN008","430","201504240300","2","3","0"
"N_MN008","430","201504240400","2","3","0"
"N_MN008","430","201504240500","1","3","0"
"N_MN008","430","201504240600","1","3","0"
"N_MN008","430","201504240700","1","3","0"
"N_MN008","430","201504240800","1","3","0"
"N_MN008","430","201504240900","0","3","0"
"N_MN008","430","201504241000","0","3","0"
"N_MN008","430","201504241100","1","3","0"
"N_MN008","430","201504241200","1","3","0"
"N_MN008","430","201504241300","2","3","0"
"N_MN008","430","201504241400","2","3","0"
"N_MN008","430","201504241500","2","3","0"
"N_MN008","430","201504241600","5","3","0"
"N_MN008","430","201504241700","3","3","0"
"N_MN008","430","201504241800","4","3","0"
"N_MN008","430","201504241900","3","3","0"
"N_MN008","430","201504242000","1","3","0"
"N_MN008","430","201504242100","0","3","0"
"N_MN008","430","201504242200","0","3","0"
"N_MN008","430","201504242300","0","3","0"
"N_MN008","430","201504250000","0","3","0"
"N_MN008","430","201504250100","0","3","0"
"N_MN008","430","201504250200","0","3","0"
"N_MN008","430","201504250300","2","3","0"
"N_MN008","430","201504250400","2","3","0"
"N_MN008","430","201504250500","3","3","0"
"N_MN008","430","201504250600","6","3","0"
"N_MN008","430","201504250700","7","3","0"
"N_MN008","430","201504250800","7","3","0"
"N_MN008","430","201504250900","7","3","0"
"N_MN008","430","201504251000","8","3","0"
"N_MN008","430","201504251100","8","3","0"
"N_MN008","430","201504251200","8","3","0"
"N_MN008","430","201504251300","8","3","0"
"N_MN008","430","201504251400","8","3","0"
"N_MN008","430","201504251500","8","3","0"
"N_MN008","430","201504251600","8","3","0"
"N_MN008","430","201504251700","8","3","0"
"N_MN008","430","201504251800","8","3","0"
"N_MN008","430","201504251900","8","3","0"
"N_MN008","430","201504252000","7","3","0"
"N_MN008","430","201504252100","8","3","0"
"N_MN008","430","201504252200","8","3","0"
"N_MN008","430","201504252300","8","3","0"
"N_MN008","430","201504260000","8","3","0"
"N_MN008","430","201504260100","8","3","0"
"N_MN008","430","201504260200","7","3","0"
"N_MN008","430","201504260300","8","3","0"
"N_MN008","430","201504260400","5","3","0"
"N_MN008","430","201504260500","3","3","0"
"N_MN008","430","201504260600","7","3","0"
"N_MN008","430","201504260700","7","3","0"
"N_MN008","430","201504260800","4","3","0"
"N_MN008","430","201504260900","6","3","0"
"N_MN008","430","201504261000","7","3","0"
"N_MN008","430","201504261100","7","3","0"
"N_MN008","430","201504261200","7","3","0"
"N_MN008","430","201504261300","7","3","0"
"N_MN008","430","201504261400","7","3","0"
"N_MN008","430","201504261500","7","3","0"
"N_MN008","430","201504261600","7","3","0"
"N_MN008","430","201504261700","7","3","0"
"N_MN008","430","201504261800","7","3","0"
"N_MN008","430","201504261900","4","3","0"
"N_MN008","430","201504262000","4","3","0"
"N_MN008","430","201504262100","4","3","0"
"N_MN008","430","201504262200","3","3","0"
"N_MN008","430","201504262300","7","3","0"
"N_MN008","430","201504270000","6","3","0"
"N_MN008","430","201504270100","7","3","0"
"N_MN008","430","201504270200","4","3","0"
"N_MN008","430","201504270300","7","3","0"
"N_MN008","430","201504270400","7","3","0"
"N_MN008","430","201504270500","7","3","0"
"N_MN008","430","201504270600","8","3","0"
"N_MN008","430","201504270700","8","3","0"
"N_MN008","430","201504270800","8","3","0"
"N_MN008","430","201504270900","8","3","0"
"N_MN008","430","201504271000","8","3","0"
"N_MN008","430","201504271100","8","3","0"
"N_MN008","430","201504271200","8","3","0"
"N_MN008","430","201504271300","8","3","0"
"N_MN008","430","201504271400","8","3","0"
"N_MN008","430","201504271500","8","3","0"
"N_MN008","430","201504271600","8","3","0"
"N_MN008","430","201504271700","8","3","0"
"N_MN008","430","201504271800","8","3","0"
"N_MN008","430","201504271900","8","3","0"
"N_MN008","430","201504272000","8","3","0"
"N_MN008","430","201504272100","8","3","0"
"N_MN008","430","201504272200","8","3","0"
"N_MN008","430","201504272300","8","3","0"
"N_MN008","430","201504280000","8","3","0"
"N_MN008","430","201504280100","8","3","0"
"N_MN008","430","201504280200","8","3","0"
"N_MN008","430","201504280300","8","3","0"
"N_MN008","430","201504280400","7","3","0"
"N_MN008","430","201504280500","8","3","0"
"N_MN008","430","201504280600","7","3","0"
"N_MN008","430","201504280700","8","3","0"
