"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"RF_TU_MN009","433","201504180400","92","7","1"
"RF_TU_MN009","433","201504180500","93","7","1"
"RF_TU_MN009","433","201504180600","86","7","1"
"RF_TU_MN009","433","201504180700","77","7","1"
"RF_TU_MN009","433","201504180800","68","7","1"
"RF_TU_MN009","433","201504180900","60","7","1"
"RF_TU_MN009","433","201504181000","58","7","1"
"RF_TU_MN009","433","201504181100","51","7","1"
"RF_TU_MN009","433","201504181200","52","7","1"
"RF_TU_MN009","433","201504181300","45","7","1"
"RF_TU_MN009","433","201504181400","44","7","1"
"RF_TU_MN009","433","201504181500","44","7","1"
"RF_TU_MN009","433","201504181600","42","7","1"
"RF_TU_MN009","433","201504181700","45","7","1"
"RF_TU_MN009","433","201504181800","50","7","1"
"RF_TU_MN009","433","201504181900","52","7","1"
"RF_TU_MN009","433","201504182000","57","7","1"
"RF_TU_MN009","433","201504182100","58","7","1"
"RF_TU_MN009","433","201504182200","60","7","1"
"RF_TU_MN009","433","201504182300","63","7","1"
"RF_TU_MN009","433","201504190000","74","7","1"
"RF_TU_MN009","433","201504190100","79","7","1"
"RF_TU_MN009","433","201504190200","74","7","1"
"RF_TU_MN009","433","201504190300","75","7","1"
"RF_TU_MN009","433","201504190400","78","7","1"
"RF_TU_MN009","433","201504190500","78","7","1"
"RF_TU_MN009","433","201504190600","78","7","1"
"RF_TU_MN009","433","201504190700","49","7","1"
"RF_TU_MN009","433","201504190800","46","7","1"
"RF_TU_MN009","433","201504190900","44","7","1"
"RF_TU_MN009","433","201504191000","41","7","1"
"RF_TU_MN009","433","201504191100","43","7","1"
"RF_TU_MN009","433","201504191200","42","7","1"
"RF_TU_MN009","433","201504191300","44","7","1"
"RF_TU_MN009","433","201504191400","42","7","1"
"RF_TU_MN009","433","201504191500","39","7","1"
"RF_TU_MN009","433","201504191600","41","7","1"
"RF_TU_MN009","433","201504191700","44","7","1"
"RF_TU_MN009","433","201504191800","47","7","1"
"RF_TU_MN009","433","201504191900","51","7","1"
"RF_TU_MN009","433","201504192000","56","7","1"
"RF_TU_MN009","433","201504192100","59","7","1"
"RF_TU_MN009","433","201504192200","65","7","1"
"RF_TU_MN009","433","201504192300","65","7","1"
"RF_TU_MN009","433","201504200000","66","7","1"
"RF_TU_MN009","433","201504200100","75","7","1"
"RF_TU_MN009","433","201504200200","76","7","1"
"RF_TU_MN009","433","201504200300","75","7","1"
"RF_TU_MN009","433","201504200400","76","7","1"
"RF_TU_MN009","433","201504200500","75","7","1"
"RF_TU_MN009","433","201504200600","70","7","1"
"RF_TU_MN009","433","201504200700","65","7","1"
"RF_TU_MN009","433","201504200800","61","7","1"
"RF_TU_MN009","433","201504200900","55","7","1"
"RF_TU_MN009","433","201504201000","46","7","1"
"RF_TU_MN009","433","201504201100","41","7","1"
"RF_TU_MN009","433","201504201200","39","7","1"
"RF_TU_MN009","433","201504201300","37","7","1"
"RF_TU_MN009","433","201504201400","37","7","1"
"RF_TU_MN009","433","201504201500","40","7","1"
"RF_TU_MN009","433","201504201600","39","7","1"
"RF_TU_MN009","433","201504201700","39","7","1"
"RF_TU_MN009","433","201504201800","42","7","1"
"RF_TU_MN009","433","201504201900","49","7","1"
"RF_TU_MN009","433","201504202000","52","7","1"
"RF_TU_MN009","433","201504202100","54","7","1"
"RF_TU_MN009","433","201504202200","56","7","1"
"RF_TU_MN009","433","201504202300","59","7","1"
"RF_TU_MN009","433","201504210000","63","7","1"
"RF_TU_MN009","433","201504210100","61","7","1"
"RF_TU_MN009","433","201504210200","66","7","1"
"RF_TU_MN009","433","201504210300","69","7","1"
"RF_TU_MN009","433","201504210400","74","7","1"
"RF_TU_MN009","433","201504210500","71","7","1"
"RF_TU_MN009","433","201504210600","62","7","1"
"RF_TU_MN009","433","201504210700","47","7","1"
"RF_TU_MN009","433","201504210800","39","7","1"
"RF_TU_MN009","433","201504210900","38","7","1"
"RF_TU_MN009","433","201504211000","32","7","1"
"RF_TU_MN009","433","201504211100","29","7","1"
"RF_TU_MN009","433","201504211200","26","7","1"
"RF_TU_MN009","433","201504211300","24","7","1"
"RF_TU_MN009","433","201504211400","24","7","1"
"RF_TU_MN009","433","201504211500","25","7","1"
"RF_TU_MN009","433","201504211600","29","7","1"
"RF_TU_MN009","433","201504211700","31","7","1"
"RF_TU_MN009","433","201504211800","40","7","1"
"RF_TU_MN009","433","201504211900","45","7","1"
"RF_TU_MN009","433","201504212000","48","7","1"
"RF_TU_MN009","433","201504212100","59","7","1"
"RF_TU_MN009","433","201504212200","63","7","1"
"RF_TU_MN009","433","201504212300","67","7","1"
"RF_TU_MN009","433","201504220000","80","7","1"
"RF_TU_MN009","433","201504220100","83","7","1"
"RF_TU_MN009","433","201504220200","83","7","1"
"RF_TU_MN009","433","201504220300","81","7","1"
"RF_TU_MN009","433","201504220400","77","7","1"
"RF_TU_MN009","433","201504220500","79","7","1"
"RF_TU_MN009","433","201504220600","78","7","1"
"RF_TU_MN009","433","201504220700","76","7","1"
"RF_TU_MN009","433","201504220800","65","7","1"
"RF_TU_MN009","433","201504220900","52","7","1"
"RF_TU_MN009","433","201504221000","56","7","1"
"RF_TU_MN009","433","201504221100","55","7","1"
"RF_TU_MN009","433","201504221200","50","7","1"
"RF_TU_MN009","433","201504221300","58","7","1"
"RF_TU_MN009","433","201504221400","53","7","1"
"RF_TU_MN009","433","201504221500","46","7","1"
"RF_TU_MN009","433","201504221600","47","7","1"
"RF_TU_MN009","433","201504221700","56","7","1"
"RF_TU_MN009","433","201504221800","47","7","1"
"RF_TU_MN009","433","201504221900","53","7","1"
"RF_TU_MN009","433","201504222000","56","7","1"
"RF_TU_MN009","433","201504222100","60","7","1"
"RF_TU_MN009","433","201504222200","68","7","1"
"RF_TU_MN009","433","201504222300","67","7","1"
"RF_TU_MN009","433","201504230000","74","7","1"
"RF_TU_MN009","433","201504230100","79","7","1"
"RF_TU_MN009","433","201504230200","80","7","1"
"RF_TU_MN009","433","201504230300","84","7","1"
"RF_TU_MN009","433","201504230400","84","7","1"
"RF_TU_MN009","433","201504230500","83","7","1"
"RF_TU_MN009","433","201504230600","74","7","1"
"RF_TU_MN009","433","201504230700","60","7","1"
"RF_TU_MN009","433","201504230800","54","7","1"
"RF_TU_MN009","433","201504230900","50","7","1"
"RF_TU_MN009","433","201504231000","45","7","1"
"RF_TU_MN009","433","201504231100","45","7","1"
"RF_TU_MN009","433","201504231200","38","7","1"
"RF_TU_MN009","433","201504231300","36","7","1"
"RF_TU_MN009","433","201504231400","38","7","1"
"RF_TU_MN009","433","201504231500","40","7","1"
"RF_TU_MN009","433","201504231600","37","7","1"
"RF_TU_MN009","433","201504231700","42","7","1"
